"Food ID"	"Nutrient ID"	"Description"	"Scale"	"Value"	"Category"	""
"10F20089"	"MOIS"	"Moisture"	"g"	"101.6"	"PRO"	""
"10F20089"	"PROT"	"Protein"	"g"	".2"	"PRO"	""
"10F20089"	"NIT"	"Nitrogen"	"g"	".04"	"PRO"	""
"10F20089"	"FAT"	"Fat"	"g"	"0"	"PRO"	""
"10F20089"	"ASH"	"Ash"	"g"	"2.4"	"PRO"	""
"10F20089"	"FRU"	"Fructose"	"g"	"1.3"	"PRO"	""
"10F20089"	"GLUC"	"Glucose"	"g"	"3.8"	"PRO"	""
"10F20089"	"SUC"	"Sucrose"	"g"	".7"	"PRO"	""
"10F20089"	"MALT"	"Maltose"	"g"	"0"	"PRO"	""
"10F20089"	"LACT"	"Lactose"	"g"	"0"	"PRO"	""
"10F20089"	"TOTALSUGARS"	"Total sugars"	"g"	"5.8"	"PRO"	""
"10F20089"	"STARCH"	"Starch"	"g"	".3"	"PRO"	""
"10F20089"	"AVAILCHO"	"Available carbohydrate, without sugar alcohols"	"g"	"6.1"	"PRO"	""
"10F20089"	"AVAILCHOCNS"	"Available carbohydrate, with sugar alcohols"	"g"	"6.1"	"CHO"	""
"10F20089"	"ACETIC"	"Acetic acid"	"g"	"2.7"	"OA"	""
"10F20089"	"CITRIC"	"Citric acid"	"g"	".2"	"OA"	""
"10F20089"	"LACTIC"	"Lactic acid"	"g"	"0"	"OA"	""
"10F20089"	"MALIC"	"Malic acid"	"g"	".1"	"OA"	""
"10F20089"	"OXALIC"	"Oxalic acid"	"g"	"0"	"OA"	""
"10F20089"	"QUINIC"	"Quinic acid"	"g"	"0"	"OA"	""
"10F20089"	"CA"	"Calcium (Ca)"	"mg"	"8"	"MNS"	""
"10F20089"	"CU"	"Copper (Cu)"	"mg"	"0"	"MNS"	""
"10F20089"	"F"	"Fluoride (F)"	"ug"	"88.8"	"MNS"	""
"10F20089"	"FE"	"Iron (Fe)"	"mg"	".11"	"MNS"	""
"10F20089"	"MG"	"Magnesium (Mg)"	"mg"	"2"	"MNS"	""
"10F20089"	"MN"	"Manganese (Mn)"	"mg"	"0"	"MNS"	""
"10F20089"	"P"	"Phosphorus (P)"	"mg"	"12"	"MNS"	""
"10F20089"	"K"	"Potassium (K)"	"mg"	"57"	"MNS"	""
"10F20089"	"SE"	"Selenium (Se)"	"ug"	"0"	"MNS"	""
"10F20089"	"NA"	"Sodium (Na)"	"mg"	"877"	"MNS"	""
"10F20089"	"S"	"Sulphur (S)"	"mg"	"18"	"MNS"	""
"10F20089"	"ZN"	"Zinc (Zn)"	"mg"	"0"	"MNS"	""
"10F20089"	"B1"	"Thiamin (B1)"	"mg"	"0"	"VIT"	""
"10F20089"	"B2"	"Riboflavin (B2)"	"mg"	"0"	"VIT"	""
"10F20089"	"B3"	"Niacin (B3)"	"mg"	"0"	"VIT"	""
"10F20089"	"NIACIN EQUIVALENTS"	"Niacin equivalents"	"mg"	".04"	"VIT"	""
"10F20089"	"PANT"	"Pantothenic acid (B5)"	"mg"	"0"	"VIT"	""
"10F20089"	"B6"	"Pyridoxine (B6)"	"mg"	".04"	"VIT"	""
"10F20089"	"BIOTIN"	"Biotin (B7)"	"ug"	".2"	"VIT"	""
"10F20089"	"ACAR"	"Alpha carotene"	"ug"	"0"	"VIT"	""
"10F20089"	"BCAR"	"Beta carotene"	"ug"	"20"	"VIT"	""
"10F20089"	"CRYP"	"Cryptoxanthin"	"ug"	"0"	"VIT"	""
"10F20089"	"BCAREQ-04"	"Beta carotene equivalents"	"ug"	"20"	"VIT"	""
"10F20089"	"RET"	"Retinol"	"ug"	"0"	"VIT"	""
"10F20089"	"RETEQ-05"	"Retinol equivalents"	"ug"	"3"	"VIT"	""
"10F20089"	"VITC"	"Vitamin C"	"mg"	"0"	"VIT"	""
"10F20089"	"ATOC"	"Alpha tocopherol"	"mg"	".2"	"VIT"	""
"10F20089"	"VITE"	"Vitamin E"	"mg"	".19"	"VIT"	""
"10F20089"	"S16"	"C16"	"%T"	"0"	"FA"	""
"10F20089"	"TOTAL_SATURAT-04"	"Total saturated fatty acids (%)"	"%T"	"0"	"FA"	""
"10F20089"	"M18"	"C18:1"	"%T"	"0"	"FA"	""
"10F20089"	"TOTAL MONOUNSATURATED FAT (%)"	"Total monounsaturated fatty acids (%)"	"%T"	"0"	"FA"	""
"10F20089"	"P182W6"	"C18:2w6"	"%T"	"0"	"FA"	""
"10F20089"	"P183W3"	"C18:3w3"	"%T"	"0"	"FA"	""
"10F20089"	"P205W3"	"C20:5w3"	"%T"	"0"	"FA"	""
"10F20089"	"TOTAL POLYUNSATURATED FAT (%)"	"Total polyunsaturated fatty acids (%)"	"%T"	"0"	"FA"	""
"10F20089"	"LCW3TOTAL"	"Total long chain omega 3 fatty acids (%)"	"%T"	"0"	"FA"	""
"10F20089"	"S16FD"	"C16FD"	"g"	"0"	"FA"	""
"10F20089"	"TOTALSATURATFD-04"	"Total saturated fatty acids (g)"	"g"	"0"	"FA"	""
"10F20089"	"M18FD"	"C18:1FD"	"g"	"0"	"FA"	""
"10F20089"	"TOTAL MONOUNSATURATED FAT (FD)"	"Total monounsaturated fatty acids (g)"	"g"	"0"	"FA"	""
"10F20089"	"P182W6FD"	"C18:2w6FD"	"g"	"0"	"FA"	""
"10F20089"	"P183W3FD"	"C18:3w3FD"	"g"	"0"	"FA"	""
"10F20089"	"P205W3FD"	"C20:5w3FD"	"mg"	"0"	"FA"	""
"10F20089"	"TOTAL POLYUNSATURATED FAT (FD)"	"Total polyunsaturated fatty acids (g)"	"g"	"0"	"FA"	""
"10F20089"	"LCW3TOTALFD"	"Total long chain omega 3 fatty acids (mg)"	"mg"	"0"	"FA"	""
"10F20089"	"CHOL"	"Cholesterol"	"mg"	"0"	"FA"	""
"10F20087"	"ENERGY-04DF"	"Energy, including dietary fibre"	"kJ"	"1584"	"PRO"	""
"10F20087"	"MOIS"	"Moisture"	"g"	"47"	"PRO"	""
"10F20087"	"PROT"	"Protein"	"g"	"1.1"	"PRO"	""
"10F20087"	"NIT"	"Nitrogen"	"g"	".18"	"PRO"	""
"10F20087"	"FAT"	"Fat"	"g"	"33.7"	"PRO"	""
"10F20087"	"ASH"	"Ash"	"g"	"2.8"	"PRO"	""
"10F20087"	"AOACDFTOTW"	"Dietary fibre"	"g"	"1.5"	"PRO"	""
"10F20087"	"FRU"	"Fructose"	"g"	"3.3"	"PRO"	""
"10F20087"	"GLUC"	"Glucose"	"g"	"3.2"	"PRO"	""
"10F20087"	"SUC"	"Sucrose"	"g"	"9.1"	"PRO"	""
"10F20087"	"MALT"	"Maltose"	"g"	"0"	"PRO"	""
"10F20087"	"LACT"	"Lactose"	"g"	"0"	"PRO"	""
"10F20087"	"TOTALSUGARS"	"Total sugars"	"g"	"15.6"	"PRO"	""
"10F20087"	"STARCH"	"Starch"	"g"	"2"	"PRO"	""
"10F20087"	"AVAILCHO"	"Available carbohydrate, without sugar alcohols"	"g"	"17.6"	"PRO"	""
"10F20087"	"AVAILCHOCNS"	"Available carbohydrate, with sugar alcohols"	"g"	"17.6"	"CHO"	""
"10F20087"	"ACETIC"	"Acetic acid"	"g"	"1.3"	"OA"	""
"10F20087"	"CITRIC"	"Citric acid"	"g"	".3"	"OA"	""
"10F20087"	"LACTIC"	"Lactic acid"	"g"	"0"	"OA"	""
"10F20087"	"MALIC"	"Malic acid"	"g"	"0"	"OA"	""
"10F20087"	"OXALIC"	"Oxalic acid"	"g"	"0"	"OA"	""
"10F20087"	"QUINIC"	"Quinic acid"	"g"	"0"	"OA"	""
"10F20087"	"CA"	"Calcium (Ca)"	"mg"	"13"	"MNS"	""
"10F20087"	"CU"	"Copper (Cu)"	"mg"	"0"	"MNS"	""
"10F20087"	"F"	"Fluoride (F)"	"ug"	"38.16"	"MNS"	""
"10F20087"	"I"	"Iodine (I)"	"ug"	"5.3"	"MNS"	""
"10F20087"	"FE"	"Iron (Fe)"	"mg"	".32"	"MNS"	""
"10F20087"	"MG"	"Magnesium (Mg)"	"mg"	"6"	"MNS"	""
"10F20087"	"MN"	"Manganese (Mn)"	"mg"	".053"	"MNS"	""
"10F20087"	"P"	"Phosphorus (P)"	"mg"	"32"	"MNS"	""
"10F20087"	"K"	"Potassium (K)"	"mg"	"138"	"MNS"	""
"10F20087"	"SE"	"Selenium (Se)"	"ug"	"1.1"	"MNS"	""
"10F20087"	"NA"	"Sodium (Na)"	"mg"	"931"	"MNS"	""
"10F20087"	"S"	"Sulphur (S)"	"mg"	"17"	"MNS"	""
"10F20087"	"ZN"	"Zinc (Zn)"	"mg"	"0"	"MNS"	""
"10F20087"	"B1"	"Thiamin (B1)"	"mg"	"0"	"VIT"	""
"10F20087"	"B2"	"Riboflavin (B2)"	"mg"	"0"	"VIT"	""
"10F20087"	"B3"	"Niacin (B3)"	"mg"	".4"	"VIT"	""
"10F20087"	"NIACIN EQUIVALENTS"	"Niacin equivalents"	"mg"	".58"	"VIT"	""
"10F20087"	"PANT"	"Pantothenic acid (B5)"	"mg"	".13"	"VIT"	""
"10F20087"	"B6"	"Pyridoxine (B6)"	"mg"	".06"	"VIT"	""
"10F20087"	"BIOTIN"	"Biotin (B7)"	"ug"	"3.6"	"VIT"	""
"10F20087"	"ACAR"	"Alpha carotene"	"ug"	"0"	"VIT"	""
"10F20087"	"BCAR"	"Beta carotene"	"ug"	"74"	"VIT"	""
"10F20087"	"CRYP"	"Cryptoxanthin"	"ug"	"0"	"VIT"	""
"10F20087"	"BCAREQ-04"	"Beta carotene equivalents"	"ug"	"74"	"VIT"	""
"10F20087"	"RET"	"Retinol"	"ug"	"5"	"VIT"	""
"10F20087"	"RETEQ-05"	"Retinol equivalents"	"ug"	"18"	"VIT"	""
"10F20087"	"VITC"	"Vitamin C"	"mg"	"0"	"VIT"	""
"10F20087"	"ATOC"	"Alpha tocopherol"	"mg"	"19.1"	"VIT"	""
"10F20087"	"VITE"	"Vitamin E"	"mg"	"19.08"	"VIT"	""
"10F20087"	"S4"	"C4"	"%T"	"0"	"FA"	""
"10F20087"	"S6"	"C6"	"%T"	"0"	"FA"	""
"10F20087"	"S8"	"C8"	"%T"	"0"	"FA"	""
"10F20087"	"S10"	"C10"	"%T"	"0"	"FA"	""
"10F20087"	"S12"	"C12"	"%T"	"0"	"FA"	""
"10F20087"	"S13"	"C13"	"%T"	"0"	"FA"	""
"10F20087"	"S14"	"C14"	"%T"	"0"	"FA"	""
"10F20087"	"S15"	"C15"	"%T"	"0"	"FA"	""
"10F20087"	"S16"	"C16"	"%T"	"6.5"	"FA"	""
"10F20087"	"S17"	"C17"	"%T"	".1"	"FA"	""
"10F20087"	"S18"	"C18"	"%T"	"3.5"	"FA"	""
"10F20087"	"S19"	"C19"	"%T"	"0"	"FA"	""
"10F20087"	"S20"	"C20"	"%T"	".2"	"FA"	""
"10F20087"	"S22"	"C22"	"%T"	".6"	"FA"	""
"10F20087"	"S24"	"C24"	"%T"	".2"	"FA"	""
"10F20087"	"TOTAL_SATURAT-04"	"Total saturated fatty acids (%)"	"%T"	"11.1"	"FA"	""
"10F20087"	"M14"	"C14:1"	"%T"	"0"	"FA"	""
"10F20087"	"M15"	"C15:1"	"%T"	"0"	"FA"	""
"10F20087"	"M16"	"C16:1"	"%T"	".1"	"FA"	""
"10F20087"	"M17"	"C17:1"	"%T"	"0"	"FA"	""
"10F20087"	"M18"	"C18:1"	"%T"	"25.1"	"FA"	""
"10F20087"	"M20"	"C20:1"	"%T"	".2"	"FA"	""
"10F20087"	"M22"	"C22:1"	"%T"	"0"	"FA"	""
"10F20087"	"M24"	"C24:1"	"%T"	"0"	"FA"	""
"10F20087"	"TOTAL MONOUNSATURATED FAT (%)"	"Total monounsaturated fatty acids (%)"	"%T"	"25.4"	"FA"	""
"10F20087"	"P182W6"	"C18:2w6"	"%T"	"63.000"	"FA"	""
"10F20087"	"P183W3"	"C18:3w3"	"%T"	".3"	"FA"	""
"10F20087"	"P183W6"	"C18:3w6"	"%T"	"0"	"FA"	""
"10F20087"	"P184W3"	"C18:4w3"	"%T"	"0"	"FA"	""
"10F20087"	"P202W6"	"C20:2w6"	"%T"	"0"	"FA"	""
"10F20087"	"P203W3"	"C20:3w3"	"%T"	"0"	"FA"	""
"10F20087"	"P203W6"	"C20:3w6"	"%T"	"0"	"FA"	""
"10F20087"	"P204W6"	"C20:4w6"	"%T"	"0"	"FA"	""
"10F20087"	"P205W3"	"C20:5w3"	"%T"	"0"	"FA"	""
"10F20087"	"P224W6"	"C22:4w6"	"%T"	"0"	"FA"	""
"10F20087"	"P225W3"	"C22:5w3"	"%T"	"0"	"FA"	""
"10F20087"	"P226W3"	"C22:6w3"	"%T"	"0"	"FA"	""
"10F20087"	"TOTAL POLYUNSATURATED FAT (%)"	"Total polyunsaturated fatty acids (%)"	"%T"	"63.3"	"FA"	""
"10F20087"	"LCW3TOTAL"	"Total long chain omega 3 fatty acids (%)"	"%T"	"0"	"FA"	""
"10F20087"	"S4FD"	"C4FD"	"g"	"0"	"FA"	""
"10F20087"	"S6FD"	"C6FD"	"g"	"0"	"FA"	""
"10F20087"	"S8FD"	"C8FD"	"g"	"0"	"FA"	""
"10F20087"	"S10FD"	"C10FD"	"g"	"0"	"FA"	""
"10F20087"	"S12FD"	"C12FD"	"g"	"0"	"FA"	""
"10F20087"	"S13FD"	"C13FD"	"g"	"0"	"FA"	""
"10F20087"	"S14FD"	"C14FD"	"g"	"0"	"FA"	""
"10F20087"	"S15FD"	"C15FD"	"g"	"0"	"FA"	""
"10F20087"	"S16FD"	"C16FD"	"g"	"2.08"	"FA"	""
"10F20087"	"S17FD"	"C17FD"	"g"	".03"	"FA"	""
"10F20087"	"S18FD"	"C18FD"	"g"	"1.12"	"FA"	""
"10F20087"	"S19FD"	"C19FD"	"g"	"0"	"FA"	""
"10F20087"	"S20FD"	"C20FD"	"g"	".06"	"FA"	""
"10F20087"	"S22FD"	"C22FD"	"g"	".19"	"FA"	""
"10F20087"	"S24FD"	"C24FD"	"g"	".06"	"FA"	""
"10F20087"	"TOTALSATURATFD-04"	"Total saturated fatty acids (g)"	"g"	"3.6"	"FA"	""
"10F20087"	"M14FD"	"C14:1FD"	"g"	"0"	"FA"	""
"10F20087"	"M15FD"	"C15:1FD"	"g"	"0"	"FA"	""
"10F20087"	"M16FD"	"C16:1FD"	"g"	".03"	"FA"	""
"10F20087"	"M17FD"	"C17:1FD"	"g"	"0"	"FA"	""
"10F20087"	"M18FD"	"C18:1FD"	"g"	"8.05"	"FA"	""
"10F20087"	"M20FD"	"C20:1FD"	"g"	".06"	"FA"	""
"10F20087"	"M22FD"	"C22:1FD"	"g"	"0"	"FA"	""
"10F20087"	"M24FD"	"C24:1FD"	"g"	"0"	"FA"	""
"10F20087"	"TOTAL MONOUNSATURATED FAT (FD)"	"Total monounsaturated fatty acids (g)"	"g"	"8.14"	"FA"	""
"10F20087"	"P182W6FD"	"C18:2w6FD"	"g"	"20.2"	"FA"	""
"10F20087"	"P183W3FD"	"C18:3w3FD"	"g"	".1"	"FA"	""
"10F20087"	"P183W6FD"	"C18:3w6FD"	"mg"	"0"	"FA"	""
"10F20087"	"P184W3FD"	"C18:4w3FD"	"mg"	"0"	"FA"	""
"10F20087"	"P202W6FD"	"C20:2w6FD"	"mg"	"0"	"FA"	""
"10F20087"	"P203W3FD"	"C20:3w3FD"	"mg"	"0"	"FA"	""
"10F20087"	"P203W6FD"	"C20:3w6FD"	"mg"	"0"	"FA"	""
"10F20087"	"P204W6FD"	"C20:4w6FD"	"mg"	"0"	"FA"	""
"10F20087"	"P205W3FD"	"C20:5w3FD"	"mg"	"0"	"FA"	""
"10F20087"	"P224W6FD"	"C22:4w6FD"	"mg"	"0"	"FA"	""
"10F20087"	"P225W3FD"	"C22:5w3FD"	"mg"	"0"	"FA"	""
"10F20087"	"P226W3FD"	"C22:6w3FD"	"mg"	"0"	"FA"	""
"10F20087"	"TOTAL POLYUNSATURATED FAT (FD)"	"Total polyunsaturated fatty acids (g)"	"g"	"20.3"	"FA"	""
"10F20087"	"LCW3TOTALFD"	"Total long chain omega 3 fatty acids (mg)"	"mg"	"0"	"FA"	""
"10F20087"	"CHOL"	"Cholesterol"	"mg"	"29"	"FA"	""
"10F20088"	"ENERGY-04DF"	"Energy, including dietary fibre"	"kJ"	"743"	"PRO"	""
"10F20088"	"MOIS"	"Moisture"	"g"	"69.1"	"PRO"	""
"10F20088"	"PROT"	"Protein"	"g"	".8"	"PRO"	""
"10F20088"	"NIT"	"Nitrogen"	"g"	".14"	"PRO"	""
"10F20088"	"FAT"	"Fat"	"g"	"10.7"	"PRO"	""
"10F20088"	"ASH"	"Ash"	"g"	"2.6"	"PRO"	""
"10F20088"	"AOACDFTOTW"	"Dietary fibre"	"g"	"1.4"	"PRO"	""
"10F20088"	"FRU"	"Fructose"	"g"	"3.9"	"PRO"	""
"10F20088"	"GLUC"	"Glucose"	"g"	"3.8"	"PRO"	""
"10F20088"	"SUC"	"Sucrose"	"g"	"9"	"PRO"	""
"10F20088"	"MALT"	"Maltose"	"g"	"0"	"PRO"	""
"10F20088"	"LACT"	"Lactose"	"g"	"0"	"PRO"	""
"10F20088"	"TOTALSUGARS"	"Total sugars"	"g"	"16.7"	"PRO"	""
"10F20088"	"STARCH"	"Starch"	"g"	"1.4"	"PRO"	""
"10F20088"	"AVAILCHO"	"Available carbohydrate, without sugar alcohols"	"g"	"18.1"	"PRO"	""
"10F20088"	"AVAILCHOCNS"	"Available carbohydrate, with sugar alcohols"	"g"	"18.1"	"CHO"	""
"10F20088"	"ACETIC"	"Acetic acid"	"g"	"1.8"	"OA"	""
"10F20088"	"CITRIC"	"Citric acid"	"g"	".2"	"OA"	""
"10F20088"	"LACTIC"	"Lactic acid"	"g"	"0"	"OA"	""
"10F20088"	"MALIC"	"Malic acid"	"g"	"0"	"OA"	""
"10F20088"	"OXALIC"	"Oxalic acid"	"g"	"0"	"OA"	""
"10F20088"	"QUINIC"	"Quinic acid"	"g"	"0"	"OA"	""
"10F20088"	"CA"	"Calcium (Ca)"	"mg"	"13"	"MNS"	""
"10F20088"	"CU"	"Copper (Cu)"	"mg"	"0"	"MNS"	""
"10F20088"	"F"	"Fluoride (F)"	"ug"	"74.16"	"MNS"	""
"10F20088"	"FE"	"Iron (Fe)"	"mg"	".41"	"MNS"	""
"10F20088"	"MG"	"Magnesium (Mg)"	"mg"	"6"	"MNS"	""
"10F20088"	"MN"	"Manganese (Mn)"	"mg"	".082"	"MNS"	""
"10F20088"	"P"	"Phosphorus (P)"	"mg"	"32"	"MNS"	""
"10F20088"	"K"	"Potassium (K)"	"mg"	"134"	"MNS"	""
"10F20088"	"SE"	"Selenium (Se)"	"ug"	"2.1"	"MNS"	""
"10F20088"	"NA"	"Sodium (Na)"	"mg"	"855"	"MNS"	""
"10F20088"	"S"	"Sulphur (S)"	"mg"	"24"	"MNS"	""
"10F20088"	"ZN"	"Zinc (Zn)"	"mg"	".1"	"MNS"	""
"10F20088"	"B1"	"Thiamin (B1)"	"mg"	"0"	"VIT"	""
"10F20088"	"B2"	"Riboflavin (B2)"	"mg"	"0"	"VIT"	""
"10F20088"	"B3"	"Niacin (B3)"	"mg"	".39"	"VIT"	""
"10F20088"	"NIACIN EQUIVALENTS"	"Niacin equivalents"	"mg"	".53"	"VIT"	""
"10F20088"	"PANT"	"Pantothenic acid (B5)"	"mg"	".1"	"VIT"	""
"10F20088"	"B6"	"Pyridoxine (B6)"	"mg"	".06"	"VIT"	""
"10F20088"	"BIOTIN"	"Biotin (B7)"	"ug"	"2.9"	"VIT"	""
"10F20088"	"ACAR"	"Alpha carotene"	"ug"	"0"	"VIT"	""
"10F20088"	"BCAR"	"Beta carotene"	"ug"	"100"	"VIT"	""
"10F20088"	"CRYP"	"Cryptoxanthin"	"ug"	"0"	"VIT"	""
"10F20088"	"BCAREQ-04"	"Beta carotene equivalents"	"ug"	"100"	"VIT"	""
"10F20088"	"RET"	"Retinol"	"ug"	"0"	"VIT"	""
"10F20088"	"RETEQ-05"	"Retinol equivalents"	"ug"	"17"	"VIT"	""
"10F20088"	"VITC"	"Vitamin C"	"mg"	"0"	"VIT"	""
"10F20088"	"ATOC"	"Alpha tocopherol"	"mg"	"6"	"VIT"	""
"10F20088"	"VITE"	"Vitamin E"	"mg"	"5.97"	"VIT"	""
"10F20088"	"S4"	"C4"	"%T"	"0"	"FA"	""
"10F20088"	"S6"	"C6"	"%T"	"0"	"FA"	""
"10F20088"	"S8"	"C8"	"%T"	"0"	"FA"	""
"10F20088"	"S10"	"C10"	"%T"	"0"	"FA"	""
"10F20088"	"S12"	"C12"	"%T"	".1"	"FA"	""
"10F20088"	"S14"	"C14"	"%T"	".1"	"FA"	""
"10F20088"	"S15"	"C15"	"%T"	"0"	"FA"	""
"10F20088"	"S16"	"C16"	"%T"	"7.3"	"FA"	""
"10F20088"	"S17"	"C17"	"%T"	"0"	"FA"	""
"10F20088"	"S18"	"C18"	"%T"	"4.3"	"FA"	""
"10F20088"	"S20"	"C20"	"%T"	".3"	"FA"	""
"10F20088"	"S22"	"C22"	"%T"	"0"	"FA"	""
"10F20088"	"S24"	"C24"	"%T"	"0"	"FA"	""
"10F20088"	"TOTAL_SATURAT-04"	"Total saturated fatty acids (%)"	"%T"	"12.1"	"FA"	""
"10F20088"	"M14"	"C14:1"	"%T"	"0"	"FA"	""
"10F20088"	"M15"	"C15:1"	"%T"	"0"	"FA"	""
"10F20088"	"M16"	"C16:1"	"%T"	".3"	"FA"	""
"10F20088"	"M17"	"C17:1"	"%T"	"0"	"FA"	""
"10F20088"	"M18"	"C18:1"	"%T"	"26.3"	"FA"	""
"10F20088"	"M20"	"C20:1"	"%T"	".3"	"FA"	""
"10F20088"	"M22"	"C22:1"	"%T"	".3"	"FA"	""
"10F20088"	"TOTAL MONOUNSATURATED FAT (%)"	"Total monounsaturated fatty acids (%)"	"%T"	"27.2"	"FA"	""
"10F20088"	"P182W6"	"C18:2w6"	"%T"	"60.2"	"FA"	""
"10F20088"	"P183W3"	"C18:3w3"	"%T"	".5"	"FA"	""
"10F20088"	"P203W3"	"C20:3w3"	"%T"	"0"	"FA"	""
"10F20088"	"P204W6"	"C20:4w6"	"%T"	"0"	"FA"	""
"10F20088"	"P205W3"	"C20:5w3"	"%T"	"0"	"FA"	""
"10F20088"	"P226W3"	"C22:6w3"	"%T"	"0"	"FA"	""
"10F20088"	"TOTAL POLYUNSATURATED FAT (%)"	"Total polyunsaturated fatty acids (%)"	"%T"	"60.7"	"FA"	""
"10F20088"	"LCW3TOTAL"	"Total long chain omega 3 fatty acids (%)"	"%T"	"0"	"FA"	""
"10F20088"	"S4FD"	"C4FD"	"g"	"0"	"FA"	""
"10F20088"	"S6FD"	"C6FD"	"g"	"0"	"FA"	""
"10F20088"	"S8FD"	"C8FD"	"g"	"0"	"FA"	""
"10F20088"	"S10FD"	"C10FD"	"g"	"0"	"FA"	""
"10F20088"	"S12FD"	"C12FD"	"g"	".01"	"FA"	""
"10F20088"	"S14FD"	"C14FD"	"g"	".01"	"FA"	""
"10F20088"	"S15FD"	"C15FD"	"g"	"0"	"FA"	""
"10F20088"	"S16FD"	"C16FD"	"g"	".74"	"FA"	""
"10F20088"	"S17FD"	"C17FD"	"g"	"0"	"FA"	""
"10F20088"	"S18FD"	"C18FD"	"g"	".44"	"FA"	""
"10F20088"	"S20FD"	"C20FD"	"g"	".03"	"FA"	""
"10F20088"	"S22FD"	"C22FD"	"g"	"0"	"FA"	""
"10F20088"	"S24FD"	"C24FD"	"g"	"0"	"FA"	""
"10F20088"	"TOTALSATURATFD-04"	"Total saturated fatty acids (g)"	"g"	"1.2"	"FA"	""
"10F20088"	"M14FD"	"C14:1FD"	"g"	"0"	"FA"	""
"10F20088"	"M15FD"	"C15:1FD"	"g"	"0"	"FA"	""
"10F20088"	"M16FD"	"C16:1FD"	"g"	".03"	"FA"	""
"10F20088"	"M17FD"	"C17:1FD"	"g"	"0"	"FA"	""
"10F20088"	"M18FD"	"C18:1FD"	"g"	"2.68"	"FA"	""
"10F20088"	"M20FD"	"C20:1FD"	"g"	".03"	"FA"	""
"10F20088"	"M22FD"	"C22:1FD"	"g"	".03"	"FA"	""
"10F20088"	"TOTAL MONOUNSATURATED FAT (FD)"	"Total monounsaturated fatty acids (g)"	"g"	"2.77"	"FA"	""
"10F20088"	"P182W6FD"	"C18:2w6FD"	"g"	"6.13"	"FA"	""
"10F20088"	"P183W3FD"	"C18:3w3FD"	"g"	".05"	"FA"	""
"10F20088"	"P203W3FD"	"C20:3w3FD"	"mg"	"0"	"FA"	""
"10F20088"	"P204W6FD"	"C20:4w6FD"	"mg"	"0"	"FA"	""
"10F20088"	"P205W3FD"	"C20:5w3FD"	"mg"	"0"	"FA"	""
"10F20088"	"P226W3FD"	"C22:6w3FD"	"mg"	"0"	"FA"	""
"10F20088"	"TOTAL POLYUNSATURATED FAT (FD)"	"Total polyunsaturated fatty acids (g)"	"g"	"6.2"	"FA"	""
"10F20088"	"LCW3TOTALFD"	"Total long chain omega 3 fatty acids (mg)"	"mg"	"0"	"FA"	""
"10F20088"	"CHOL"	"Cholesterol"	"mg"	"30"	"FA"	""
"10A10410"	"ENERGY-04DF"	"Energy, including dietary fibre"	"kJ"	"101"	"PRO"	""
"10A10410"	"MOIS"	"Moisture"	"g"	"93.6"	"PRO"	""
"10A10410"	"PROT"	"Protein"	"g"	".7"	"PRO"	""
"10A10410"	"NIT"	"Nitrogen"	"g"	".12"	"PRO"	""
"10A10410"	"FAT"	"Fat"	"g"	".5"	"PRO"	""
"10A10410"	"AOACDFTOTW"	"Dietary fibre"	"g"	"0"	"PRO"	""
"10A10410"	"FRU"	"Fructose"	"g"	"0"	"PRO"	""
"10A10410"	"GLUC"	"Glucose"	"g"	"0"	"PRO"	""
"10A10410"	"SUC"	"Sucrose"	"g"	".1"	"PRO"	""
"10A10410"	"MALT"	"Maltose"	"g"	"0"	"PRO"	""
"10A10410"	"LACT"	"Lactose"	"g"	"0"	"PRO"	""
"10A10410"	"TOTALSUGARS"	"Total sugars"	"g"	".1"	"PRO"	""
"10A10410"	"STARCH"	"Starch"	"g"	"4"	"PRO"	""
"10A10410"	"AVAILCHO"	"Available carbohydrate, without sugar alcohols"	"g"	"4"	"PRO"	""
"10A10410"	"AVAILCHOCNS"	"Available carbohydrate, with sugar alcohols"	"g"	"4"	"CHO"	""
"10A10410"	"CA"	"Calcium (Ca)"	"mg"	"4"	"MNS"	""
"10A10410"	"CU"	"Copper (Cu)"	"mg"	".059"	"MNS"	""
"10A10410"	"F"	"Fluoride (F)"	"ug"	"87.53"	"MNS"	""
"10A10410"	"I"	"Iodine (I)"	"ug"	".9"	"MNS"	""
"10A10410"	"FE"	"Iron (Fe)"	"mg"	".1"	"MNS"	""
"10A10410"	"MG"	"Magnesium (Mg)"	"mg"	"3"	"MNS"	""
"10A10410"	"MN"	"Manganese (Mn)"	"mg"	".435"	"MNS"	""
"10A10410"	"P"	"Phosphorus (P)"	"mg"	"15"	"MNS"	""
"10A10410"	"K"	"Potassium (K)"	"mg"	"11"	"MNS"	""
"10A10410"	"SE"	"Selenium (Se)"	"ug"	".7"	"MNS"	""
"10A10410"	"NA"	"Sodium (Na)"	"mg"	"507"	"MNS"	""
"10A10410"	"S"	"Sulphur (S)"	"mg"	"16"	"MNS"	""
"10A10410"	"ZN"	"Zinc (Zn)"	"mg"	".06"	"MNS"	""
"10A10410"	"B1"	"Thiamin (B1)"	"mg"	".021"	"VIT"	""
"10A10410"	"B2"	"Riboflavin (B2)"	"mg"	"0"	"VIT"	""
"10A10410"	"B3"	"Niacin (B3)"	"mg"	".14"	"VIT"	""
