"Food ID"	"Food Name"	"Total Weight Change (%)"	"Ingredient ID"	"Ingredient Name"	"Ingredient Weight (g)"	"Retention Factor"
"08A10938"	"Beef, roasting cuts, semi-trimmed, raw"	"0.0"	"08A10728"	"Beef, blade steak, semi-trimmed, raw"	"100.000"	"0"
"08A10938"	"Beef, roasting cuts, semi-trimmed, raw"	"0.0"	"08A10754"	"Beef, round steak, semi-trimmed, raw"	"100.000"	"0"
"08A10938"	"Beef, roasting cuts, semi-trimmed, raw"	"0.0"	"08A10803"	"Beef, topside roast, semi-trimmed, raw"	"100.000"	"0"
"08A10937"	"Beef, roasting cuts, fully-trimmed, cooked"	"0.0"	"08A10731"	"Beef, blade steak, fully-trimmed, grilled"	"100.000"	"0"
"08A10937"	"Beef, roasting cuts, fully-trimmed, cooked"	"0.0"	"08A10757"	"Beef, round steak, fully-trimmed, grilled"	"100.000"	"0"
"08A10937"	"Beef, roasting cuts, fully-trimmed, cooked"	"0.0"	"08A10806"	"Beef, topside roast, fully-trimmed, roasted"	"100.000"	"0"
"08A10939"	"Beef, roasting cuts, semi-trimmed, cooked"	"0.0"	"08A10732"	"Beef, blade steak, semi-trimmed, grilled"	"100.000"	"0"
"08A10939"	"Beef, roasting cuts, semi-trimmed, cooked"	"0.0"	"08A10758"	"Beef, round steak, semi-trimmed, grilled"	"100.000"	"0"
"08A10939"	"Beef, roasting cuts, semi-trimmed, cooked"	"0.0"	"08A10807"	"Beef, topside roast, semi-trimmed, roasted"	"100.000"	"0"
"08A10832"	"Beef, round medallion, separable lean, raw"	"0.0"	"08A10753"	"Beef, round steak, separable lean, raw"	"100.000"	"0"
"08A10752"	"Beef, round medallion, separable lean, grilled"	"0.0"	"08A10756"	"Beef, round steak, separable lean, grilled"	"100.000"	"0"
"08A10831"	"Beef, round steak, fully-trimmed, raw"	"0.0"	"08A10753"	"Beef, round steak, separable lean, raw"	"98.200"	"0"
"08A10831"	"Beef, round steak, fully-trimmed, raw"	"0.0"	"08A10913"	"Beef, round steak, separable fat, raw"	"1.800"	"0"
"08A10754"	"Beef, round steak, semi-trimmed, raw"	"0.0"	"08A10753"	"Beef, round steak, separable lean, raw"	"94.900"	"0"
"08A10754"	"Beef, round steak, semi-trimmed, raw"	"0.0"	"08A10913"	"Beef, round steak, separable fat, raw"	"5.100"	"0"
"08A10755"	"Beef, round steak, untrimmed, raw"	"0.0"	"08A10753"	"Beef, round steak, separable lean, raw"	"92.800"	"0"
"08A10755"	"Beef, round steak, untrimmed, raw"	"0.0"	"08A10913"	"Beef, round steak, separable fat, raw"	"7.200"	"0"
"08A10757"	"Beef, round steak, fully-trimmed, grilled"	"0.0"	"08A10756"	"Beef, round steak, separable lean, grilled"	"99.000"	"0"
"08A10757"	"Beef, round steak, fully-trimmed, grilled"	"0.0"	"08A10919"	"Beef, round steak, separable fat, grilled"	"1.000"	"0"
"08A10758"	"Beef, round steak, semi-trimmed, grilled"	"0.0"	"08A10756"	"Beef, round steak, separable lean, grilled"	"97.540"	"0"
"08A10758"	"Beef, round steak, semi-trimmed, grilled"	"0.0"	"08A10919"	"Beef, round steak, separable fat, grilled"	"2.460"	"0"
"08A10759"	"Beef, round steak, untrimmed, grilled"	"0.0"	"08A10756"	"Beef, round steak, separable lean, grilled"	"95.170"	"0"
"08A10759"	"Beef, round steak, untrimmed, grilled"	"0.0"	"08A10919"	"Beef, round steak, separable fat, grilled"	"4.830"	"0"
"08A10834"	"Beef, rump medallion, separable lean, raw"	"0.0"	"08A10761"	"Beef, rump steak, separable lean, raw"	"100.000"	"0"
"08A10760"	"Beef, rump medallion, separable lean, grilled"	"0.0"	"08A10764"	"Beef, rump steak, separable lean, grilled"	"100.000"	"0"
"08A10833"	"Beef, rump steak, fully-trimmed, raw"	"0.0"	"08A10761"	"Beef, rump steak, separable lean, raw"	"97.000"	"0"
"08A10833"	"Beef, rump steak, fully-trimmed, raw"	"0.0"	"08A10914"	"Beef, rump steak, separable fat, raw"	"3.000"	"0"
"08A10762"	"Beef, rump steak, semi-trimmed, raw"	"0.0"	"08A10761"	"Beef, rump steak, separable lean, raw"	"95.300"	"0"
"08A10762"	"Beef, rump steak, semi-trimmed, raw"	"0.0"	"08A10914"	"Beef, rump steak, separable fat, raw"	"4.700"	"0"
"08A10763"	"Beef, rump steak, untrimmed, raw"	"0.0"	"08A10761"	"Beef, rump steak, separable lean, raw"	"82.000"	"0"
"08A10763"	"Beef, rump steak, untrimmed, raw"	"0.0"	"08A10914"	"Beef, rump steak, separable fat, raw"	"18.000"	"0"
"08A10765"	"Beef, rump steak, fully-trimmed, grilled"	"0.0"	"08A10764"	"Beef, rump steak, separable lean, grilled"	"98.000"	"0"
"08A10765"	"Beef, rump steak, fully-trimmed, grilled"	"0.0"	"08A10920"	"Beef, rump steak, separable fat, grilled"	"2.000"	"0"
"08A10766"	"Beef, rump steak, semi-trimmed, grilled"	"0.0"	"08A10764"	"Beef, rump steak, separable lean, grilled"	"94.160"	"0"
"08A10766"	"Beef, rump steak, semi-trimmed, grilled"	"0.0"	"08A10920"	"Beef, rump steak, separable fat, grilled"	"5.840"	"0"
"08A10767"	"Beef, rump steak, untrimmed, grilled"	"0.0"	"08A10764"	"Beef, rump steak, separable lean, grilled"	"87.520"	"0"
"08A10767"	"Beef, rump steak, untrimmed, grilled"	"0.0"	"08A10920"	"Beef, rump steak, separable fat, grilled"	"12.480"	"0"
"08A10840"	"Beef, scotch fillet, fully-trimmed, raw"	"0.0"	"08A10768"	"Beef, scotch fillet, separable lean, raw"	"95.000"	"0"
"08A10840"	"Beef, scotch fillet, fully-trimmed, raw"	"0.0"	"08A10915"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, raw"	"5.000"	"0"
"08A10769"	"Beef, scotch fillet, semi-trimmed, raw"	"0.0"	"08A10768"	"Beef, scotch fillet, separable lean, raw"	"87.650"	"0"
"08A10769"	"Beef, scotch fillet, semi-trimmed, raw"	"0.0"	"08A10915"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, raw"	"12.350"	"0"
"08A10770"	"Beef, scotch fillet, untrimmed, raw"	"0.0"	"08A10768"	"Beef, scotch fillet, separable lean, raw"	"80.980"	"0"
"08A10770"	"Beef, scotch fillet, untrimmed, raw"	"0.0"	"08A10915"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, raw"	"19.020"	"0"
"08A10772"	"Beef, scotch fillet, fully-trimmed, grilled"	"0.0"	"08A10771"	"Beef, scotch fillet, separable lean, grilled"	"97.000"	"0"
"08A10772"	"Beef, scotch fillet, fully-trimmed, grilled"	"0.0"	"08A10921"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, grilled"	"3.000"	"0"
"08A10773"	"Beef, scotch fillet, semi-trimmed, grilled"	"0.0"	"08A10771"	"Beef, scotch fillet, separable lean, grilled"	"90.360"	"0"
"08A10773"	"Beef, scotch fillet, semi-trimmed, grilled"	"0.0"	"08A10921"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, grilled"	"9.640"	"0"
"08A10774"	"Beef, scotch fillet, untrimmed, grilled"	"0.0"	"08A10771"	"Beef, scotch fillet, separable lean, grilled"	"84.740"	"0"
"08A10774"	"Beef, scotch fillet, untrimmed, grilled"	"0.0"	"08A10921"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, grilled"	"15.260"	"0"
"08A10828"	"Beef, silverside minute steak, separable lean, raw"	"0.0"	"08A10776"	"Beef, silverside roast, separable lean, raw"	"100.000"	"0"
"08A10775"	"Beef, silverside minute steak, separable lean, roasted"	"0.0"	"08A10779"	"Beef, silverside roast, separable lean, roasted without oil or fat"	"100.000"	"0"
"08A10829"	"Beef, silverside roast, fully-trimmed, raw"	"0.0"	"08A10776"	"Beef, silverside roast, separable lean, raw"	"98.500"	"0"
"08A10829"	"Beef, silverside roast, fully-trimmed, raw"	"0.0"	"08A10911"	"Beef, topside or silverside, separable fat, raw"	"1.500"	"0"
"08A10777"	"Beef, silverside roast, semi-trimmed, raw"	"0.0"	"08A10776"	"Beef, silverside roast, separable lean, raw"	"96.330"	"0"
"08A10777"	"Beef, silverside roast, semi-trimmed, raw"	"0.0"	"08A10911"	"Beef, topside or silverside, separable fat, raw"	"3.670"	"0"
"08A10778"	"Beef, silverside roast, untrimmed, raw"	"0.0"	"08A10776"	"Beef, silverside roast, separable lean, raw"	"89.120"	"0"
"08A10778"	"Beef, silverside roast, untrimmed, raw"	"0.0"	"08A10911"	"Beef, topside or silverside, separable fat, raw"	"10.880"	"0"
"08A10780"	"Beef, silverside roast, fully-trimmed, roasted without oil or fat"	"0.0"	"08A10917"	"Beef, topside/silverside, separable fat, roasted"	"1.000"	"0"
"08A10780"	"Beef, silverside roast, fully-trimmed, roasted without oil or fat"	"0.0"	"08A10779"	"Beef, silverside roast, separable lean, roasted without oil or fat"	"99.000"	"0"
"08A10781"	"Beef, silverside roast, semi-trimmed, roasted without oil or fat"	"0.0"	"08A10779"	"Beef, silverside roast, separable lean, roasted without oil or fat"	"97.630"	"0"
"08A10781"	"Beef, silverside roast, semi-trimmed, roasted without oil or fat"	"0.0"	"08A10917"	"Beef, topside/silverside, separable fat, roasted"	"2.370"	"0"
"08A10782"	"Beef, silverside roast, untrimmed, roasted without oil or fat"	"0.0"	"08A10779"	"Beef, silverside roast, separable lean, roasted without oil or fat"	"91.990"	"0"
"08A10782"	"Beef, silverside roast, untrimmed, roasted without oil or fat"	"0.0"	"08A10917"	"Beef, topside/silverside, separable fat, roasted"	"8.010"	"0"
"08A10839"	"Beef, sirloin steak, fully-trimmed, raw"	"0.0"	"08A10783"	"Beef, sirloin steak, separable lean, raw"	"98.000"	"0"
"08A10839"	"Beef, sirloin steak, fully-trimmed, raw"	"0.0"	"08A10915"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, raw"	"2.000"	"0"
"08A10784"	"Beef, sirloin steak, semi-trimmed, raw"	"0.0"	"08A10783"	"Beef, sirloin steak, separable lean, raw"	"94.020"	"0"
"08A10784"	"Beef, sirloin steak, semi-trimmed, raw"	"0.0"	"08A10915"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, raw"	"5.980"	"0"
"08A10785"	"Beef, sirloin steak, untrimmed, raw"	"0.0"	"08A10783"	"Beef, sirloin steak, separable lean, raw"	"77.490"	"0"
"08A10785"	"Beef, sirloin steak, untrimmed, raw"	"0.0"	"08A10915"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, raw"	"22.510"	"0"
"08A10787"	"Beef, sirloin steak, fully-trimmed, grilled"	"0.0"	"08A10786"	"Beef, sirloin steak, separable lean, grilled"	"99.000"	"0"
"08A10787"	"Beef, sirloin steak, fully-trimmed, grilled"	"0.0"	"08A10921"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, grilled"	"1.000"	"0"
"08A10788"	"Beef, sirloin steak, semi-trimmed, grilled"	"0.0"	"08A10786"	"Beef, sirloin steak, separable lean, grilled"	"94.770"	"0"
"08A10788"	"Beef, sirloin steak, semi-trimmed, grilled"	"0.0"	"08A10921"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, grilled"	"5.230"	"0"
"08A10789"	"Beef, sirloin steak, untrimmed, grilled"	"0.0"	"08A10786"	"Beef, sirloin steak, separable lean, grilled"	"79.010"	"0"
"08A10789"	"Beef, sirloin steak, untrimmed, grilled"	"0.0"	"08A10921"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, grilled"	"20.990"	"0"
"08A10830"	"Beef, stir-fry strips, fully-trimmed, raw"	"0.0"	"08A10790"	"Beef, stir-fry strips, separable lean, raw"	"99.600"	"0"
"08A10830"	"Beef, stir-fry strips, fully-trimmed, raw"	"0.0"	"08A10912"	"Beef, stir-fry strips or diced, separable fat, raw"	"0.400"	"0"
"08A10791"	"Beef, stir-fry strips, untrimmed, raw"	"0.0"	"08A10790"	"Beef, stir-fry strips, separable lean, raw"	"98.810"	"0"
"08A10791"	"Beef, stir-fry strips, untrimmed, raw"	"0.0"	"08A10912"	"Beef, stir-fry strips or diced, separable fat, raw"	"1.190"	"0"
"08A10793"	"Beef, stir-fry strips, fully-trimmed, dry fried"	"0.0"	"08A10792"	"Beef, stir-fry strips, separable lean, stir fried"	"100.000"	"0"
"08A10794"	"Beef, stir-fry strips, untrimmed, dry fried"	"0.0"	"08A10792"	"Beef, stir-fry strips, separable lean, stir fried"	"99.200"	"0"
"08A10794"	"Beef, stir-fry strips, untrimmed, dry fried"	"0.0"	"08A10918"	"Beef, stir-fry strips or diced, separable fat, dry fried"	"0.800"	"0"
"08A10940"	"Beef, stir-fry cuts, fully-trimmed, raw"	"0.0"	"08A10831"	"Beef, round steak, fully-trimmed, raw"	"100.000"	"0"
"08A10940"	"Beef, stir-fry cuts, fully-trimmed, raw"	"0.0"	"08A10826"	"Beef, topside steak, fully-trimmed, raw"	"100.000"	"0"
"08A10940"	"Beef, stir-fry cuts, fully-trimmed, raw"	"0.0"	"08A10833"	"Beef, rump steak, fully-trimmed, raw"	"100.000"	"0"
"08A10942"	"Beef, stir-fry cuts, semi-trimmed, raw"	"0.0"	"08A10754"	"Beef, round steak, semi-trimmed, raw"	"100.000"	"0"
"08A10942"	"Beef, stir-fry cuts, semi-trimmed, raw"	"0.0"	"08A10810"	"Beef, topside steak, semi-trimmed, raw"	"100.000"	"0"
"08A10942"	"Beef, stir-fry cuts, semi-trimmed, raw"	"0.0"	"08A10762"	"Beef, rump steak, semi-trimmed, raw"	"100.000"	"0"
"08A10941"	"Beef, stir-fry cuts, fully-trimmed, cooked"	"0.0"	"08A10757"	"Beef, round steak, fully-trimmed, grilled"	"100.000"	"0"
"08A10941"	"Beef, stir-fry cuts, fully-trimmed, cooked"	"0.0"	"08A10813"	"Beef, topside steak, fully-trimmed, roasted"	"100.000"	"0"
"08A10941"	"Beef, stir-fry cuts, fully-trimmed, cooked"	"0.0"	"08A10765"	"Beef, rump steak, fully-trimmed, grilled"	"100.000"	"0"
"08A10943"	"Beef, stir-fry cuts, semi-trimmed, cooked"	"0.0"	"08A10758"	"Beef, round steak, semi-trimmed, grilled"	"100.000"	"0"
"08A10943"	"Beef, stir-fry cuts, semi-trimmed, cooked"	"0.0"	"08A10814"	"Beef, topside steak, semi-trimmed, roasted"	"100.000"	"0"
"08A10943"	"Beef, stir-fry cuts, semi-trimmed, cooked"	"0.0"	"08A10766"	"Beef, rump steak, semi-trimmed, grilled"	"100.000"	"0"
"08A10838"	"Beef, t-bone steak, fully-trimmed, raw"	"0.0"	"08A10795"	"Beef, t-bone steak, separable lean, raw"	"94.000"	"0"
"08A10838"	"Beef, t-bone steak, fully-trimmed, raw"	"0.0"	"08A10915"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, raw"	"6.000"	"0"
"08A10796"	"Beef, t-bone steak, semi-trimmed, raw"	"0.0"	"08A10795"	"Beef, t-bone steak, separable lean, raw"	"87.390"	"0"
"08A10796"	"Beef, t-bone steak, semi-trimmed, raw"	"0.0"	"08A10915"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, raw"	"12.610"	"0"
"08A10797"	"Beef, t-bone steak, untrimmed, raw"	"0.0"	"08A10795"	"Beef, t-bone steak, separable lean, raw"	"74.820"	"0"
"08A10797"	"Beef, t-bone steak, untrimmed, raw"	"0.0"	"08A10915"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, raw"	"25.180"	"0"
"08A10799"	"Beef, t-bone steak, fully-trimmed, grilled"	"0.0"	"08A10798"	"Beef, t-bone steak, separable lean, grilled"	"93.000"	"0"
"08A10799"	"Beef, t-bone steak, fully-trimmed, grilled"	"0.0"	"08A10921"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, grilled"	"7.000"	"0"
"08A10800"	"Beef, t-bone steak, semi-trimmed, grilled"	"0.0"	"08A10798"	"Beef, t-bone steak, separable lean, grilled"	"88.120"	"0"
"08A10800"	"Beef, t-bone steak, semi-trimmed, grilled"	"0.0"	"08A10921"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, grilled"	"11.880"	"0"
"08A10801"	"Beef, t-bone steak, untrimmed, grilled"	"0.0"	"08A10798"	"Beef, t-bone steak, separable lean, grilled"	"79.360"	"0"
"08A10801"	"Beef, t-bone steak, untrimmed, grilled"	"0.0"	"08A10921"	"Beef, loin (fillet, sirloin, scotch fillet, t-bone), separable fat, grilled"	"20.640"	"0"
"08A10827"	"Beef, topside roast, fully-trimmed, raw"	"0.0"	"08A10802"	"Beef, topside roast, separable lean, raw"	"98.600"	"0"
"08A10827"	"Beef, topside roast, fully-trimmed, raw"	"0.0"	"08A10911"	"Beef, topside or silverside, separable fat, raw"	"1.400"	"0"
"08A10803"	"Beef, topside roast, semi-trimmed, raw"	"0.0"	"08A10802"	"Beef, topside roast, separable lean, raw"	"96.580"	"0"
"08A10803"	"Beef, topside roast, semi-trimmed, raw"	"0.0"	"08A10911"	"Beef, topside or silverside, separable fat, raw"	"3.420"	"0"
"08A10804"	"Beef, topside roast, untrimmed, raw"	"0.0"	"08A10802"	"Beef, topside roast, separable lean, raw"	"90.380"	"0"
"08A10804"	"Beef, topside roast, untrimmed, raw"	"0.0"	"08A10911"	"Beef, topside or silverside, separable fat, raw"	"3.210"	"0"
"08A10806"	"Beef, topside roast, fully-trimmed, roasted"	"0.0"	"08A10805"	"Beef, topside roast, separable lean, roasted"	"99.000"	"0"
"08A10806"	"Beef, topside roast, fully-trimmed, roasted"	"0.0"	"08A10917"	"Beef, topside/silverside, separable fat, roasted"	"1.000"	"0"
"08A10807"	"Beef, topside roast, semi-trimmed, roasted"	"0.0"	"08A10805"	"Beef, topside roast, separable lean, roasted"	"96.420"	"0"
"08A10807"	"Beef, topside roast, semi-trimmed, roasted"	"0.0"	"08A10917"	"Beef, topside/silverside, separable fat, roasted"	"3.580"	"0"
"08A10808"	"Beef, topside roast, untrimmed, roasted"	"0.0"	"08A10805"	"Beef, topside roast, separable lean, roasted"	"91.920"	"0"
"08A10808"	"Beef, topside roast, untrimmed, roasted"	"0.0"	"08A10917"	"Beef, topside/silverside, separable fat, roasted"	"8.080"	"0"
"08A10826"	"Beef, topside steak, fully-trimmed, raw"	"0.0"	"08A10911"	"Beef, topside or silverside, separable fat, raw"	"0.900"	"0"
"08A10826"	"Beef, topside steak, fully-trimmed, raw"	"0.0"	"08A10802"	"Beef, topside roast, separable lean, raw"	"99.100"	"0"
"08A10810"	"Beef, topside steak, semi-trimmed, raw"	"0.0"	"08A10911"	"Beef, topside or silverside, separable fat, raw"	"3.420"	"0"
"08A10810"	"Beef, topside steak, semi-trimmed, raw"	"0.0"	"08A10802"	"Beef, topside roast, separable lean, raw"	"96.580"	"0"
"08A10811"	"Beef, topside steak, untrimmed, raw"	"0.0"	"08A10911"	"Beef, topside or silverside, separable fat, raw"	"3.720"	"0"
"08A10811"	"Beef, topside steak, untrimmed, raw"	"0.0"	"08A10802"	"Beef, topside roast, separable lean, raw"	"96.280"	"0"
"08A10809"	"Beef, topside steak, separable lean, raw"	"0.0"	"08A10802"	"Beef, topside roast, separable lean, raw"	"100.000"	"0"
"08A10813"	"Beef, topside steak, fully-trimmed, roasted"	"0.0"	"08A10805"	"Beef, topside roast, separable lean, roasted"	"99.000"	"0"
"08A10813"	"Beef, topside steak, fully-trimmed, roasted"	"0.0"	"08A10917"	"Beef, topside/silverside, separable fat, roasted"	"1.000"	"0"
"08A10814"	"Beef, topside steak, semi-trimmed, roasted"	"0.0"	"08A10805"	"Beef, topside roast, separable lean, roasted"	"96.420"	"0"
"08A10814"	"Beef, topside steak, semi-trimmed, roasted"	"0.0"	"08A10917"	"Beef, topside/silverside, separable fat, roasted"	"3.580"	"0"
"08A10815"	"Beef, topside steak, untrimmed, roasted"	"0.0"	"08A10805"	"Beef, topside roast, separable lean, roasted"	"91.920"	"0"
"08A10815"	"Beef, topside steak, untrimmed, roasted"	"0.0"	"08A10917"	"Beef, topside/silverside, separable fat, roasted"	"8.080"	"0"
"08A10812"	"Beef, topside steak, separable lean, roasted"	"0.0"	"08A10805"	"Beef, topside roast, separable lean, roasted"	"100.000"	"0"
"08A20660"	"Lamb, BBQ/grill/fry cuts, fully-trimmed, raw"	"0.0"	"08A20625"	"Lamb, frenched cutlet/rack, fully-trimmed, raw"	"100.000"	"0"
"08A20660"	"Lamb, BBQ/grill/fry cuts, fully-trimmed, raw"	"0.0"	"08A20627"	"Lamb, loin chop, fully-trimmed, raw"	"100.000"	"0"
"08A20660"	"Lamb, BBQ/grill/fry cuts, fully-trimmed, raw"	"0.0"	"08A20553"	"Lamb, forequarter chop, fully-trimmed, raw"	"100.000"	"0"
"08A20662"	"Lamb, BBQ/grill/fry cuts, semi-trimmed, raw"	"0.0"	"08A20561"	"Lamb, frenched cutlet/rack, semi-trimmed, raw"	"100.000"	"0"
"08A20662"	"Lamb, BBQ/grill/fry cuts, semi-trimmed, raw"	"0.0"	"08A20575"	"Lamb, loin chop, semi-trimmed, raw"	"100.000"	"0"
"08A20662"	"Lamb, BBQ/grill/fry cuts, semi-trimmed, raw"	"0.0"	"08A20554"	"Lamb, forequarter chop, semi-trimmed, raw"	"100.000"	"0"
"08A20661"	"Lamb, BBQ/grill/fry cuts, fully-trimmed, cooked"	"0.0"	"08A20564"	"Lamb, frenched cutlet/rack, fully-trimmed, grilled"	"100.000"	"0"
"08A20661"	"Lamb, BBQ/grill/fry cuts, fully-trimmed, cooked"	"0.0"	"08A20578"	"Lamb, loin chop, fully-trimmed, grilled"	"100.000"	"0"
"08A20661"	"Lamb, BBQ/grill/fry cuts, fully-trimmed, cooked"	"0.0"	"08A20557"	"Lamb, forequarter chop, fully-trimmed, grilled"	"100.000"	"0"
"08A20663"	"Lamb, BBQ/grill/fry cuts, semi-trimmed, cooked"	"0.0"	"08A20558"	"Lamb, forequarter chop, semi-trimmed, grilled"	"100.000"	"0"
"08A20663"	"Lamb, BBQ/grill/fry cuts, semi-trimmed, cooked"	"0.0"	"08A20565"	"Lamb, frenched cutlet/rack, semi-trimmed, grilled"	"100.000"	"0"
"08A20663"	"Lamb, BBQ/grill/fry cuts, semi-trimmed, cooked"	"0.0"	"08A20579"	"Lamb, loin chop, semi-trimmed, grilled (2002)"	"100.000"	"0"
"08A20622"	"Lamb, butterfly steak, separable lean, raw"	"0.0"	"08A20574"	"Lamb, loin chop, separable lean, raw"	"100.000"	"0"
"08A20519"	"Lamb, butterfly steak, separable lean, grilled"	"0.0"	"08A20577"	"Lamb, loin chop, separable lean, grilled"	"100.000"	"0"
"08A20652"	"Lamb, casserole cuts, fully-trimmed, raw"	"0.0"	"08A20553"	"Lamb, forequarter chop, fully-trimmed, raw"	"100.000"	"0"
"08A20652"	"Lamb, casserole cuts, fully-trimmed, raw"	"0.0"	"08A20631"	"Lamb, diced, fully-trimmed, raw"	"100.000"	"0"
"08A20652"	"Lamb, casserole cuts, fully-trimmed, raw"	"0.0"	"08A20533"	"Lamb, drumstick, fully-trimmed, raw"	"100.000"	"0"
"08A20653"	"Lamb, casserole cuts, fully-trimmed, cooked"	"0.0"	"08A20557"	"Lamb, forequarter chop, fully-trimmed, grilled"	"100.000"	"0"
"08A20653"	"Lamb, casserole cuts, fully-trimmed, cooked"	"0.0"	"08A20642"	"Lamb, drumstick, fully-trimmed, grilled"	"100.000"	"0"
"08A20653"	"Lamb, casserole cuts, fully-trimmed, cooked"	"0.0"	"08A20530"	"Lamb, diced, fully-trimmed, dry fried"	"100.000"	"0"
"08A20629"	"Lamb, chump chop, fully-trimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"10.000"	"0"
"08A20629"	"Lamb, chump chop, fully-trimmed, raw"	"0.0"	"08A20520"	"Lamb, chump chop, separable lean, raw"	"90.000"	"0"
"08A20521"	"Lamb, chump chop, semi-trimmed, raw"	"0.0"	"08A20520"	"Lamb, chump chop, separable lean, raw"	"88.100"	"0"
"08A20521"	"Lamb, chump chop, semi-trimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"11.900"	"0"
"08A20522"	"Lamb, chump chop, untrimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"24.790"	"0"
"08A20522"	"Lamb, chump chop, untrimmed, raw"	"0.0"	"08A20520"	"Lamb, chump chop, separable lean, raw"	"75.210"	"0"
"08A20524"	"Lamb, chump chop, fully-trimmed, grilled"	"0.0"	"08A20523"	"Lamb, chump chop, separable lean, grilled"	"91.800"	"0"
"08A20524"	"Lamb, chump chop, fully-trimmed, grilled"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"8.200"	"0"
"08A20525"	"Lamb, chump chop, semi-trimmed, grilled"	"0.0"	"08A20523"	"Lamb, chump chop, separable lean, grilled"	"86.520"	"0"
"08A20525"	"Lamb, chump chop, semi-trimmed, grilled"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"13.480"	"0"
"08A20526"	"Lamb, chump chop, untrimmed, grilled"	"0.0"	"08A20523"	"Lamb, chump chop, separable lean, grilled"	"77.320"	"0"
"08A20526"	"Lamb, chump chop, untrimmed, grilled"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"22.680"	"0"
"08A20631"	"Lamb, diced, fully-trimmed, raw"	"0.0"	"08A20527"	"Lamb, diced, separable lean, raw"	"99.300"	"0"
"08A20631"	"Lamb, diced, fully-trimmed, raw"	"0.0"	"08A20640"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, raw"	"0.700"	"0"
"08A20528"	"Lamb, diced, untrimmed, raw"	"0.0"	"08A20527"	"Lamb, diced, separable lean, raw"	"98.090"	"0"
"08A20528"	"Lamb, diced, untrimmed, raw"	"0.0"	"08A20640"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, raw"	"1.910"	"0"
"08A20530"	"Lamb, diced, fully-trimmed, dry fried"	"0.0"	"08A20529"	"Lamb, diced, separable lean, dry fried"	"99.200"	"0"
"08A20530"	"Lamb, diced, fully-trimmed, dry fried"	"0.0"	"08A20641"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, grilled"	"0.800"	"0"
"08A20531"	"Lamb, diced, untrimmed, dry fried"	"0.0"	"08A20529"	"Lamb, diced, separable lean, dry fried"	"97.760"	"0"
"08A20531"	"Lamb, diced, untrimmed, dry fried"	"0.0"	"08A20641"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, grilled"	"2.240"	"0"
"08A20533"	"Lamb, drumstick, fully-trimmed, raw"	"0.0"	"08A20552"	"Lamb, forequarter chop, separable lean, raw"	"92.000"	"0"
"08A20533"	"Lamb, drumstick, fully-trimmed, raw"	"0.0"	"08A20640"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, raw"	"8.000"	"0"
"08A20534"	"Lamb, drumstick, untrimmed, raw"	"0.0"	"08A20552"	"Lamb, forequarter chop, separable lean, raw"	"71.880"	"0"
"08A20534"	"Lamb, drumstick, untrimmed, raw"	"0.0"	"08A20640"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, raw"	"28.120"	"0"
"08A20532"	"Lamb, drumstick, separable lean, raw"	"0.0"	"08A20552"	"Lamb, forequarter chop, separable lean, raw"	"100.000"	"0"
"08A20642"	"Lamb, drumstick, fully-trimmed, grilled"	"0.0"	"08A20556"	"Lamb, forequarter chop, separable lean, grilled"	"93.490"	"0"
